cantidad,tiempo,it,estado,estado_observado,actividad,sintomas
22,51,1,recuperado,susceptible,trabajo,False
8,51,1,infeccioso,susceptible,trabajo,True
39,52,1,susceptible,susceptible,trabajo,False
26,52,1,infeccioso,susceptible,trabajo,False
4,52,1,expuesto,susceptible,trabajo,False
23,52,1,recuperado,susceptible,trabajo,False
8,52,1,infeccioso,susceptible,trabajo,True
36,53,1,susceptible,susceptible,trabajo,False
30,53,1,infeccioso,susceptible,trabajo,False
4,53,1,expuesto,susceptible,trabajo,False
24,53,1,recuperado,susceptible,trabajo,False
6,53,1,infeccioso,susceptible,trabajo,True
31,54,1,infeccioso,susceptible,trabajo,False
4,54,1,expuesto,susceptible,trabajo,False
35,54,1,susceptible,susceptible,trabajo,False
25,54,1,recuperado,susceptible,trabajo,False
5,54,1,infeccioso,susceptible,trabajo,True
31,55,1,infeccioso,susceptible,trabajo,False
5,55,1,expuesto,susceptible,trabajo,False
33,55,1,susceptible,susceptible,trabajo,False
28,55,1,recuperado,susceptible,trabajo,False
3,55,1,infeccioso,susceptible,trabajo,True
31,56,1,infeccioso,susceptible,trabajo,False
5,56,1,expuesto,susceptible,trabajo,False
33,56,1,susceptible,susceptible,trabajo,False
29,56,1,recuperado,susceptible,trabajo,False
2,56,1,infeccioso,susceptible,trabajo,True
31,57,1,infeccioso,susceptible,trabajo,False
5,57,1,expuesto,susceptible,trabajo,False
32,57,1,susceptible,susceptible,trabajo,False
29,57,1,recuperado,susceptible,trabajo,False
3,57,1,infeccioso,susceptible,trabajo,True
29,58,1,infeccioso,susceptible,trabajo,False
5,58,1,expuesto,susceptible,trabajo,False
31,58,1,susceptible,susceptible,trabajo,False
31,58,1,recuperado,susceptible,trabajo,False
4,58,1,infeccioso,susceptible,trabajo,True
31,59,1,infeccioso,susceptible,trabajo,False
30,59,1,susceptible,susceptible,trabajo,False
33,59,1,recuperado,susceptible,trabajo,False
3,59,1,expuesto,susceptible,trabajo,False
3,59,1,infeccioso,susceptible,trabajo,True
30,60,1,infeccioso,susceptible,trabajo,False
29,60,1,susceptible,susceptible,trabajo,False
34,60,1,recuperado,susceptible,trabajo,False
4,60,1,expuesto,susceptible,trabajo,False
3,60,1,infeccioso,susceptible,trabajo,True
28,61,1,infeccioso,susceptible,trabajo,False
36,61,1,recuperado,susceptible,trabajo,False
28,61,1,susceptible,susceptible,trabajo,False
5,61,1,expuesto,susceptible,trabajo,False
3,61,1,infeccioso,susceptible,trabajo,True
29,62,1,infeccioso,susceptible,trabajo,False
36,62,1,recuperado,susceptible,trabajo,False
26,62,1,susceptible,susceptible,trabajo,False
6,62,1,expuesto,susceptible,trabajo,False
3,62,1,infeccioso,susceptible,trabajo,True
28,63,1,infeccioso,susceptible,trabajo,False
38,63,1,recuperado,susceptible,trabajo,False
26,63,1,susceptible,susceptible,trabajo,False
5,63,1,expuesto,susceptible,trabajo,False
3,63,1,infeccioso,susceptible,trabajo,True
28,64,1,infeccioso,susceptible,trabajo,False
39,64,1,recuperado,susceptible,trabajo,False
26,64,1,susceptible,susceptible,trabajo,False
4,64,1,expuesto,susceptible,trabajo,False
3,64,1,infeccioso,susceptible,trabajo,True
26,65,1,infeccioso,susceptible,trabajo,False
43,65,1,recuperado,susceptible,trabajo,False
26,65,1,susceptible,susceptible,trabajo,False
3,65,1,expuesto,susceptible,trabajo,False
2,65,1,infeccioso,susceptible,trabajo,True
26,66,1,infeccioso,susceptible,trabajo,False
44,66,1,recuperado,susceptible,trabajo,False
26,66,1,susceptible,susceptible,trabajo,False
3,66,1,expuesto,susceptible,trabajo,False
1,66,1,infeccioso,susceptible,trabajo,True
24,67,1,infeccioso,susceptible,trabajo,False
47,67,1,recuperado,susceptible,trabajo,False
25,67,1,susceptible,susceptible,trabajo,False
3,67,1,expuesto,susceptible,trabajo,False
1,67,1,infeccioso,susceptible,trabajo,True
25,68,1,infeccioso,susceptible,trabajo,False
47,68,1,recuperado,susceptible,trabajo,False
25,68,1,susceptible,susceptible,trabajo,False
1,68,1,expuesto,susceptible,trabajo,False
2,68,1,infeccioso,susceptible,trabajo,True
26,69,1,infeccioso,susceptible,trabajo,False
48,69,1,recuperado,susceptible,trabajo,False
